Date,Close,Change,Max,Min
03/14/2023,"""24.06""","""1.09""","""148.88""","""11.23"""
03/15/2023,"""24.23""","""0.17""","""148.88""","""11.23"""
03/16/2023,"""25.54""","""1.31""","""148.88""","""11.23"""
03/17/2023,"""25.73""","""0.19""","""148.88""","""11.23"""
03/20/2023,"""25.90""","""0.17""","""148.88""","""11.23"""
03/21/2023,"""26.20""","""0.30""","""148.88""","""11.23"""
03/22/2023,"""26.47""","""0.27""","""148.88""","""11.23"""
03/23/2023,"""27.19""","""0.72""","""148.88""","""11.23"""
03/24/2023,"""26.78""","""-0.41""","""148.88""","""11.23"""
03/27/2023,"""26.53""","""-0.25""","""148.88""","""11.23"""
03/28/2023,"""26.41""","""-0.12""","""148.88""","""11.23"""
03/29/2023,"""26.98""","""0.57""","""148.88""","""11.23"""
03/30/2023,"""27.38""","""0.40""","""148.88""","""11.23"""
03/31/2023,"""27.78""","""0.40""","""148.88""","""11.23"""
04/03/2023,"""27.97""","""0.19""","""148.88""","""11.23"""
04/04/2023,"""27.45""","""-0.52""","""148.88""","""11.23"""
04/05/2023,"""26.88""","""-0.57""","""148.88""","""11.23"""
04/06/2023,"""27.04""","""0.16""","""148.88""","""11.23"""
04/10/2023,"""27.58""","""0.54""","""148.88""","""11.23"""
04/11/2023,"""27.17""","""-0.41""","""148.88""","""11.23"""
04/12/2023,"""26.50""","""-0.67""","""148.88""","""11.23"""
04/13/2023,"""26.46""","""-0.04""","""148.88""","""11.23"""
04/14/2023,"""26.76""","""0.30""","""148.88""","""11.23"""
04/17/2023,"""27.00""","""0.24""","""148.88""","""11.23"""
04/18/2023,"""27.67""","""0.67""","""148.88""","""11.23"""
04/19/2023,"""27.93""","""0.26""","""148.88""","""11.23"""
04/20/2023,"""27.10""","""-0.83""","""148.88""","""11.23"""
04/21/2023,"""27.12""","""0.02""","""148.88""","""11.23"""
04/24/2023,"""27.04""","""-0.08""","""148.88""","""11.23"""
04/25/2023,"""26.24""","""-0.80""","""148.88""","""11.23"""
04/26/2023,"""26.96""","""0.72""","""148.88""","""11.23"""
04/27/2023,"""27.23""","""0.27""","""148.88""","""11.23"""
04/28/2023,"""27.75""","""0.52""","""148.88""","""11.23"""
05/01/2023,"""28.91""","""1.16""","""148.88""","""11.23"""
05/02/2023,"""28.21""","""-0.70""","""148.88""","""11.23"""
05/03/2023,"""27.80""","""-0.41""","""148.88""","""11.23"""
05/04/2023,"""27.56""","""-0.24""","""148.88""","""11.23"""
05/05/2023,"""28.68""","""1.12""","""148.88""","""11.23"""
05/08/2023,"""29.15""","""0.47""","""148.88""","""11.23"""
05/09/2023,"""28.57""","""-0.58""","""148.88""","""11.23"""
05/10/2023,"""28.89""","""0.32""","""148.88""","""11.23"""
05/11/2023,"""28.58""","""-0.31""","""148.88""","""11.23"""
05/12/2023,"""28.34""","""-0.24""","""148.88""","""11.23"""
05/15/2023,"""28.95""","""0.61""","""148.88""","""11.23"""
05/16/2023,"""29.21""","""0.26""","""148.88""","""11.23"""
05/17/2023,"""30.18""","""0.97""","""148.88""","""11.23"""
05/18/2023,"""31.68""","""1.50""","""148.88""","""11.23"""
05/19/2023,"""31.26""","""-0.42""","""148.88""","""11.23"""
05/22/2023,"""31.18""","""-0.08""","""148.88""","""11.23"""
05/23/2023,"""30.69""","""-0.49""","""148.88""","""11.23"""
05/24/2023,"""30.54""","""-0.15""","""148.88""","""11.23"""
05/25/2023,"""37.98""","""7.44""","""148.88""","""11.23"""
05/26/2023,"""38.95""","""0.97""","""148.88""","""11.23"""
05/30/2023,"""40.11""","""1.16""","""148.88""","""11.23"""
05/31/2023,"""37.83""","""-2.28""","""148.88""","""11.23"""
06/01/2023,"""39.77""","""1.94""","""148.88""","""11.23"""
06/02/2023,"""39.33""","""-0.44""","""148.88""","""11.23"""
06/05/2023,"""39.17""","""-0.16""","""148.88""","""11.23"""
06/06/2023,"""38.65""","""-0.52""","""148.88""","""11.23"""
06/07/2023,"""37.47""","""-1.18""","""148.88""","""11.23"""
06/08/2023,"""38.51""","""1.04""","""148.88""","""11.23"""
06/09/2023,"""38.77""","""0.26""","""148.88""","""11.23"""
06/12/2023,"""39.48""","""0.71""","""148.88""","""11.23"""
06/13/2023,"""41.02""","""1.54""","""148.88""","""11.23"""
06/14/2023,"""43.00""","""1.98""","""148.88""","""11.23"""
06/15/2023,"""42.65""","""-0.35""","""148.88""","""11.23"""
06/16/2023,"""42.69""","""0.04""","""148.88""","""11.23"""
06/20/2023,"""43.81""","""1.12""","""148.88""","""11.23"""
06/21/2023,"""43.04""","""-0.77""","""148.88""","""11.23"""
06/22/2023,"""43.03""","""-0.01""","""148.88""","""11.23"""
06/23/2023,"""42.21""","""-0.82""","""148.88""","""11.23"""
06/26/2023,"""40.63""","""-1.58""","""148.88""","""11.23"""
06/27/2023,"""41.88""","""1.25""","""148.88""","""11.23"""
06/28/2023,"""41.12""","""-0.76""","""148.88""","""11.23"""
06/29/2023,"""40.82""","""-0.30""","""148.88""","""11.23"""
06/30/2023,"""42.30""","""1.48""","""148.88""","""11.23"""
07/03/2023,"""42.41""","""0.11""","""148.88""","""11.23"""
07/05/2023,"""42.32""","""-0.09""","""148.88""","""11.23"""
07/06/2023,"""42.10""","""-0.22""","""148.88""","""11.23"""
07/07/2023,"""42.50""","""0.40""","""148.88""","""11.23"""
07/10/2023,"""42.18""","""-0.32""","""148.88""","""11.23"""
07/11/2023,"""42.40""","""0.22""","""148.88""","""11.23"""
07/12/2023,"""43.90""","""1.50""","""148.88""","""11.23"""
07/13/2023,"""45.98""","""2.08""","""148.88""","""11.23"""
07/14/2023,"""45.47""","""-0.51""","""148.88""","""11.23"""
07/17/2023,"""46.46""","""0.99""","""148.88""","""11.23"""
07/18/2023,"""47.49""","""1.03""","""148.88""","""11.23"""
07/19/2023,"""47.08""","""-0.41""","""148.88""","""11.23"""
07/20/2023,"""45.52""","""-1.56""","""148.88""","""11.23"""
07/21/2023,"""44.31""","""-1.21""","""148.88""","""11.23"""
07/24/2023,"""44.61""","""0.30""","""148.88""","""11.23"""
07/25/2023,"""45.68""","""1.07""","""148.88""","""11.23"""
07/26/2023,"""45.45""","""-0.23""","""148.88""","""11.23"""
07/27/2023,"""45.90""","""0.45""","""148.88""","""11.23"""
07/28/2023,"""46.75""","""0.85""","""148.88""","""11.23"""
07/31/2023,"""46.73""","""-0.02""","""148.88""","""11.23"""
08/01/2023,"""46.51""","""-0.22""","""148.88""","""11.23"""
08/02/2023,"""44.27""","""-2.24""","""148.88""","""11.23"""
08/03/2023,"""44.51""","""0.24""","""148.88""","""11.23"""
08/04/2023,"""44.68""","""0.17""","""148.88""","""11.23"""
08/07/2023,"""45.42""","""0.74""","""148.88""","""11.23"""
08/08/2023,"""44.66""","""-0.76""","""148.88""","""11.23"""
08/09/2023,"""42.55""","""-2.11""","""148.88""","""11.23"""
