Date,Close,Change,Max,Min
05/15/2023,"""111.20""","""0.94""","""227.03""","""81.82"""
05/16/2023,"""113.40""","""2.20""","""227.03""","""81.82"""
05/17/2023,"""115.50""","""2.10""","""227.03""","""81.82"""
05/18/2023,"""118.15""","""2.65""","""227.03""","""81.82"""
05/19/2023,"""116.25""","""-1.90""","""227.03""","""81.82"""
05/22/2023,"""115.01""","""-1.24""","""227.03""","""81.82"""
05/23/2023,"""114.99""","""-0.02""","""227.03""","""81.82"""
05/24/2023,"""116.75""","""1.76""","""227.03""","""81.82"""
05/25/2023,"""115.00""","""-1.75""","""227.03""","""81.82"""
05/26/2023,"""120.11""","""5.11""","""227.03""","""81.82"""
05/30/2023,"""121.66""","""1.55""","""227.03""","""81.82"""
05/31/2023,"""120.58""","""-1.08""","""227.03""","""81.82"""
06/01/2023,"""122.77""","""2.19""","""227.03""","""81.82"""
06/02/2023,"""124.25""","""1.48""","""227.03""","""81.82"""
06/05/2023,"""125.30""","""1.05""","""227.03""","""81.82"""
06/06/2023,"""126.61""","""1.31""","""227.03""","""81.82"""
06/07/2023,"""121.23""","""-5.38""","""227.03""","""81.82"""
06/08/2023,"""124.25""","""3.02""","""227.03""","""81.82"""
06/09/2023,"""123.43""","""-0.82""","""227.03""","""81.82"""
06/12/2023,"""126.57""","""3.14""","""227.03""","""81.82"""
06/13/2023,"""126.66""","""0.09""","""227.03""","""81.82"""
06/14/2023,"""126.42""","""-0.24""","""227.03""","""81.82"""
06/15/2023,"""127.11""","""0.69""","""227.03""","""81.82"""
06/16/2023,"""125.49""","""-1.62""","""227.03""","""81.82"""
06/20/2023,"""125.78""","""0.29""","""227.03""","""81.82"""
06/21/2023,"""124.83""","""-0.95""","""227.03""","""81.82"""
06/22/2023,"""130.15""","""5.32""","""227.03""","""81.82"""
06/23/2023,"""129.33""","""-0.82""","""227.03""","""81.82"""
06/26/2023,"""127.33""","""-2.00""","""227.03""","""81.82"""
06/27/2023,"""129.18""","""1.85""","""227.03""","""81.82"""
06/28/2023,"""129.04""","""-0.14""","""227.03""","""81.82"""
06/29/2023,"""127.90""","""-1.14""","""227.03""","""81.82"""
06/30/2023,"""130.36""","""2.46""","""227.03""","""81.82"""
07/03/2023,"""130.22""","""-0.14""","""227.03""","""81.82"""
07/05/2023,"""130.38""","""0.16""","""227.03""","""81.82"""
07/06/2023,"""128.36""","""-2.02""","""227.03""","""81.82"""
07/07/2023,"""129.78""","""1.42""","""227.03""","""81.82"""
07/10/2023,"""127.13""","""-2.65""","""227.03""","""81.82"""
07/11/2023,"""128.78""","""1.65""","""227.03""","""81.82"""
07/12/2023,"""130.80""","""2.02""","""227.03""","""81.82"""
07/13/2023,"""134.30""","""3.50""","""227.03""","""81.82"""
07/14/2023,"""134.68""","""0.38""","""227.03""","""81.82"""
07/17/2023,"""133.56""","""-1.12""","""227.03""","""81.82"""
07/18/2023,"""132.83""","""-0.73""","""227.03""","""81.82"""
07/19/2023,"""135.36""","""2.53""","""227.03""","""81.82"""
07/20/2023,"""129.96""","""-5.40""","""227.03""","""81.82"""
07/21/2023,"""130.00""","""0.04""","""227.03""","""81.82"""
07/24/2023,"""128.80""","""-1.20""","""227.03""","""81.82"""
