Date,Close,Change,Max,Min
01/24/2023,"""242.04""","""-0.54""","""467.56""","""214.25"""
01/25/2023,"""240.61""","""-1.43""","""467.56""","""214.25"""
01/26/2023,"""248.00""","""7.39""","""467.56""","""214.25"""
01/27/2023,"""248.16""","""0.16""","""467.56""","""214.25"""
01/30/2023,"""242.71""","""-5.45""","""467.56""","""214.25"""
01/31/2023,"""247.81""","""5.10""","""467.56""","""214.25"""
02/01/2023,"""252.75""","""4.94""","""467.56""","""214.25"""
02/02/2023,"""264.60""","""11.85""","""467.56""","""214.25"""
02/03/2023,"""258.35""","""-6.25""","""467.56""","""214.25"""
02/06/2023,"""256.77""","""-1.58""","""467.56""","""214.25"""
02/07/2023,"""267.56""","""10.79""","""467.56""","""214.25"""
02/08/2023,"""266.73""","""-0.83""","""467.56""","""214.25"""
02/09/2023,"""263.62""","""-3.11""","""467.56""","""214.25"""
02/10/2023,"""263.10""","""-0.52""","""467.56""","""214.25"""
02/13/2023,"""271.32""","""8.22""","""467.56""","""214.25"""
02/14/2023,"""272.17""","""0.85""","""467.56""","""214.25"""
02/15/2023,"""269.32""","""-2.85""","""467.56""","""214.25"""
02/16/2023,"""262.15""","""-7.17""","""467.56""","""214.25"""
02/17/2023,"""258.06""","""-4.09""","""467.56""","""214.25"""
02/21/2023,"""252.67""","""-5.39""","""467.56""","""214.25"""
02/22/2023,"""251.51""","""-1.16""","""467.56""","""214.25"""
02/23/2023,"""254.77""","""3.26""","""467.56""","""214.25"""
02/24/2023,"""249.22""","""-5.55""","""467.56""","""214.25"""
02/27/2023,"""250.16""","""0.94""","""467.56""","""214.25"""
02/28/2023,"""249.42""","""-0.74""","""467.56""","""214.25"""
03/01/2023,"""246.27""","""-3.15""","""467.56""","""214.25"""
03/02/2023,"""251.11""","""4.84""","""467.56""","""214.25"""
03/03/2023,"""255.29""","""4.18""","""467.56""","""214.25"""
03/06/2023,"""256.87""","""1.58""","""467.56""","""214.25"""
03/07/2023,"""254.15""","""-2.72""","""467.56""","""214.25"""
03/08/2023,"""253.70""","""-0.45""","""467.56""","""214.25"""
03/09/2023,"""252.32""","""-1.38""","""467.56""","""214.25"""
03/10/2023,"""248.59""","""-3.73""","""467.56""","""214.25"""
03/13/2023,"""253.92""","""5.33""","""467.56""","""214.25"""
03/14/2023,"""260.79""","""6.87""","""467.56""","""214.25"""
03/15/2023,"""265.44""","""4.65""","""467.56""","""214.25"""
03/16/2023,"""276.20""","""10.76""","""467.56""","""214.25"""
03/17/2023,"""279.43""","""3.23""","""467.56""","""214.25"""
03/20/2023,"""272.23""","""-7.20""","""467.56""","""214.25"""
03/21/2023,"""273.78""","""1.55""","""467.56""","""214.25"""
03/22/2023,"""272.29""","""-1.49""","""467.56""","""214.25"""
03/23/2023,"""277.66""","""5.37""","""467.56""","""214.25"""
03/24/2023,"""280.57""","""2.91""","""467.56""","""214.25"""
03/27/2023,"""276.38""","""-4.19""","""467.56""","""214.25"""
03/28/2023,"""275.23""","""-1.15""","""467.56""","""214.25"""
03/29/2023,"""280.51""","""5.28""","""467.56""","""214.25"""
03/30/2023,"""284.05""","""3.54""","""467.56""","""214.25"""
03/31/2023,"""288.30""","""4.25""","""467.56""","""214.25"""
04/03/2023,"""287.23""","""-1.07""","""467.56""","""214.25"""
04/04/2023,"""287.18""","""-0.05""","""467.56""","""214.25"""
04/05/2023,"""284.34""","""-2.84""","""467.56""","""214.25"""
04/06/2023,"""291.60""","""7.26""","""467.56""","""214.25"""
04/10/2023,"""289.39""","""-2.21""","""467.56""","""214.25"""
04/11/2023,"""282.83""","""-6.56""","""467.56""","""214.25"""
04/12/2023,"""283.49""","""0.66""","""467.56""","""214.25"""
04/13/2023,"""289.84""","""6.35""","""467.56""","""214.25"""
04/14/2023,"""286.14""","""-3.70""","""467.56""","""214.25"""
04/17/2023,"""288.80""","""2.66""","""467.56""","""214.25"""
04/18/2023,"""288.37""","""-0.43""","""467.56""","""214.25"""
04/19/2023,"""288.45""","""0.08""","""467.56""","""214.25"""
04/20/2023,"""286.11""","""-2.34""","""467.56""","""214.25"""
04/21/2023,"""285.76""","""-0.35""","""467.56""","""214.25"""
04/24/2023,"""281.77""","""-3.99""","""467.56""","""214.25"""
